accuracy,architecture,baseline,checkpoint_step,dataset,episode_fingerprint,episodes,eval_episode_seed_offset,f1,model_id,n_query,n_shot,n_way,queries,roc_auc,seed,sources,task,training_seed,order,rung
0.5234375,vision,pretrained,300,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5234375,ordB_r5,1,10,2,256,0.54681396484375,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk']",classification,0,B,5
0.94140625,vision,pretrained,300,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9420849420849421,ordB_r5,1,10,2,256,0.97125244140625,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk']",classification,0,B,5
0.5638020833333334,vision,pretrained,300,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5674628792769528,ordB_r5,12,10,2,3072,0.593685785929362,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk']",classification,0,B,5
0.8017578125,vision,pretrained,300,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.8046198267564967,ordB_r5,4,10,2,1024,0.88232421875,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk']",classification,0,B,5
0.8167317708333334,vision,pretrained,900,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8113902847571189,ordB_r5,12,10,2,3072,0.8848820701818776,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk']",classification,0,B,5
0.515625,vision,pretrained,900,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5303030303030303,ordB_r5,1,10,2,256,0.53863525390625,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk']",classification,0,B,5
0.89453125,vision,pretrained,900,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.8973384030418251,ordB_r5,1,10,2,256,0.948486328125,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk']",classification,0,B,5
0.5654296875,vision,pretrained,900,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.568659127625202,ordB_r5,12,10,2,3072,0.5864986843532987,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk']",classification,0,B,5
0.8095703125,vision,pretrained,900,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.8112294288480155,ordB_r5,4,10,2,1024,0.8889236450195312,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk']",classification,0,B,5
0.853515625,vision,pretrained,100,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8476641841570751,ordB_r7,12,10,2,3072,0.9024460178615121,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.52734375,vision,pretrained,100,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5468164794007491,ordB_r7,1,10,2,256,0.53216552734375,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.953125,vision,pretrained,100,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9534883720930233,ordB_r7,1,10,2,256,0.98284912109375,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.5550130208333334,vision,pretrained,100,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5568881685575364,ordB_r7,12,10,2,3072,0.5813337961832683,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.7958984375,vision,pretrained,100,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7964946445959105,ordB_r7,4,10,2,1024,0.87335205078125,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.7639973958333334,vision,pretrained,2500,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7585747585747585,ordB_r7,12,10,2,3072,0.8379110679525867,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.53125,vision,pretrained,2500,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5419847328244275,ordB_r7,1,10,2,256,0.5665283203125,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.859375,vision,pretrained,2500,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.8625954198473282,ordB_r7,1,10,2,256,0.92529296875,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.5582682291666666,vision,pretrained,2500,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.562962962962963,ordB_r7,12,10,2,3072,0.5819339752197266,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.796875,vision,pretrained,2500,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.800383877159309,ordB_r7,4,10,2,1024,0.8884353637695312,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.7919921875,vision,pretrained,300,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7852100840336135,ordB_r7,12,10,2,3072,0.8632006463583721,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.5078125,vision,pretrained,300,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5227272727272727,ordB_r7,1,10,2,256,0.52459716796875,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.91015625,vision,pretrained,300,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9111969111969112,ordB_r7,1,10,2,256,0.96600341796875,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.5677083333333334,vision,pretrained,300,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5727155727155727,ordB_r7,12,10,2,3072,0.5906297895643446,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.7919921875,vision,pretrained,300,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7917888563049853,ordB_r7,4,10,2,1024,0.8791885375976562,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.7646484375,vision,pretrained,900,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7579511215266154,ordB_r7,12,10,2,3072,0.84301851398744,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.54296875,vision,pretrained,900,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5551330798479087,ordB_r7,1,10,2,256,0.56512451171875,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.8984375,vision,pretrained,900,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9,ordB_r7,1,10,2,256,0.9495849609375,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.5563151041666666,vision,pretrained,900,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5643975711089805,ordB_r7,12,10,2,3072,0.5830122629801433,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.79296875,vision,pretrained,900,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7949709864603481,ordB_r7,4,10,2,1024,0.8796348571777344,0,"['ukr_rus_suspended', 'election2020', 'ukr_rus', 'facebook_page_reference', 'cp_hk', 'covid_political', 'covid']",classification,0,B,7
0.8264973958333334,vision,pretrained,100,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8220367278797996,ordC_r3,12,10,2,3072,0.8827082143925182,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.546875,vision,pretrained,100,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.546875,ordC_r3,1,10,2,256,0.541259765625,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.9375,vision,pretrained,100,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.937984496124031,ordC_r3,1,10,2,256,0.97515869140625,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.5618489583333334,vision,pretrained,100,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5658064516129032,ordC_r3,12,10,2,3072,0.581626468234592,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.7685546875,vision,pretrained,100,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7696793002915452,ordC_r3,4,10,2,1024,0.8332595825195312,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.8444010416666666,vision,pretrained,2500,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8404539385847797,ordC_r3,12,10,2,3072,0.9038066158279641,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.51171875,vision,pretrained,2500,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5247148288973384,ordC_r3,1,10,2,256,0.52191162109375,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.94140625,vision,pretrained,2500,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9411764705882353,ordC_r3,1,10,2,256,0.9820556640625,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.5569661458333334,vision,pretrained,2500,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5628011564407324,ordC_r3,12,10,2,3072,0.5753909216986761,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.8037109375,vision,pretrained,2500,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.8065447545717036,ordC_r3,4,10,2,1024,0.8881683349609375,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.845703125,vision,pretrained,300,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8417890520694259,ordC_r3,12,10,2,3072,0.9023508652094717,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.48828125,vision,pretrained,300,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5019011406844106,ordC_r3,1,10,2,256,0.50653076171875,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.94140625,vision,pretrained,300,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9411764705882353,ordC_r3,1,10,2,256,0.98291015625,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.5582682291666666,vision,pretrained,300,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5687956784238958,ordC_r3,12,10,2,3072,0.5818799336751301,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.78515625,vision,pretrained,300,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7872340425531915,ordC_r3,4,10,2,1024,0.8645782470703125,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.8531901041666666,vision,pretrained,900,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8491134158581466,ordC_r3,12,10,2,3072,0.9092577158605877,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.515625,vision,pretrained,900,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5267175572519084,ordC_r3,1,10,2,256,0.53082275390625,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.94140625,vision,pretrained,900,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9416342412451362,ordC_r3,1,10,2,256,0.97967529296875,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.5615234375,vision,pretrained,900,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.56896,ordC_r3,12,10,2,3072,0.5824358198377821,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.7978515625,vision,pretrained,900,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.8011527377521613,ordC_r3,4,10,2,1024,0.8793907165527344,0,"['twibot20', 'midterm', 'covid']",classification,0,C,3
0.8232421875,vision,pretrained,100,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8188188188188188,ordC_r5,12,10,2,3072,0.8867426443601664,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.51953125,vision,pretrained,100,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5214007782101168,ordC_r5,1,10,2,256,0.53173828125,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.92578125,vision,pretrained,100,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9260700389105059,ordC_r5,1,10,2,256,0.972900390625,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.5491536458333334,vision,pretrained,100,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5553772070626003,ordC_r5,12,10,2,3072,0.5824595557318794,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.771484375,vision,pretrained,100,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7732558139534884,ordC_r5,4,10,2,1024,0.847564697265625,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.7594401041666666,vision,pretrained,2500,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7534200867534201,ordC_r5,12,10,2,3072,0.8350828252861375,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.5078125,vision,pretrained,2500,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5227272727272727,ordC_r5,1,10,2,256,0.545257568359375,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.9140625,vision,pretrained,2500,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9126984126984127,ordC_r5,1,10,2,256,0.96380615234375,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.5546875,vision,pretrained,2500,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5620998719590269,ordC_r5,12,10,2,3072,0.5806034935845269,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.8056640625,vision,pretrained,2500,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.8113744075829384,ordC_r5,4,10,2,1024,0.8942527770996094,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.7926432291666666,vision,pretrained,300,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7853050219076508,ordC_r5,12,10,2,3072,0.8659286389092786,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.52734375,vision,pretrained,300,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5254901960784314,ordC_r5,1,10,2,256,0.523681640625,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.9296875,vision,pretrained,300,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9296875,ordC_r5,1,10,2,256,0.9732666015625,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.5634765625,vision,pretrained,300,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5700545046489259,ordC_r5,12,10,2,3072,0.588210211859809,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.7724609375,vision,pretrained,300,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7735665694849369,ordC_r5,4,10,2,1024,0.8663902282714844,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.7750651041666666,vision,pretrained,900,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7680429674387378,ordC_r5,12,10,2,3072,0.8528003340537749,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.5234375,vision,pretrained,900,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5413533834586466,ordC_r5,1,10,2,256,0.55560302734375,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.92578125,vision,pretrained,900,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9254901960784314,ordC_r5,1,10,2,256,0.96990966796875,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.5660807291666666,vision,pretrained,900,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5739852988175136,ordC_r5,12,10,2,3072,0.5885751512315539,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.794921875,vision,pretrained,900,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7976878612716763,ordC_r5,4,10,2,1024,0.8816432952880859,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk']",classification,0,C,5
0.8597005208333334,vision,pretrained,100,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8566677751912205,ordC_r7,12,10,2,3072,0.9106790586004405,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.52734375,vision,pretrained,100,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5328185328185329,ordC_r7,1,10,2,256,0.52276611328125,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.93359375,vision,pretrained,100,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.933852140077821,ordC_r7,1,10,2,256,0.978759765625,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.5478515625,vision,pretrained,100,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.550921435499515,ordC_r7,12,10,2,3072,0.5740176306830512,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.787109375,vision,pretrained,100,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.7891682785299806,ordC_r7,4,10,2,1024,0.8756828308105469,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.7828776041666666,vision,pretrained,2500,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7769976596456035,ordC_r7,12,10,2,3072,0.850427252399206,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.5234375,vision,pretrained,2500,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5378787878787878,ordC_r7,1,10,2,256,0.54010009765625,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.93359375,vision,pretrained,2500,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.932806324110672,ordC_r7,1,10,2,256,0.97357177734375,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.5572916666666666,vision,pretrained,2500,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5638229634381013,ordC_r7,12,10,2,3072,0.5800823635525174,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.8173828125,vision,pretrained,2500,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.8227488151658767,ordC_r7,4,10,2,1024,0.8917636871337891,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.8059895833333334,vision,pretrained,300,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.8008021390374331,ordC_r7,12,10,2,3072,0.8775512804828318,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.5,vision,pretrained,300,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5,ordC_r7,1,10,2,256,0.52374267578125,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.9296875,vision,pretrained,300,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.9296875,ordC_r7,1,10,2,256,0.98333740234375,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.5748697916666666,vision,pretrained,300,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5781653746770026,ordC_r7,12,10,2,3072,0.597471661037869,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.798828125,vision,pretrained,300,facebook_page_reference,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,128,0,0.8,ordC_r7,4,10,2,1024,0.8815231323242188,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.7854817708333334,vision,pretrained,900,covid_political,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,128,0,0.7783383787420114,ordC_r7,12,10,2,3072,0.8566606006850991,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.5,vision,pretrained,900,ukr_rus_suspended,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,128,0,0.5,ordC_r7,1,10,2,256,0.5330810546875,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.93359375,vision,pretrained,900,election2020,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,128,0,0.933852140077821,ordC_r7,1,10,2,256,0.9764404296875,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
0.5651041666666666,vision,pretrained,900,twibot20,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,128,0,0.5701415701415702,ordC_r7,12,10,2,3072,0.583028581407335,0,"['twibot20', 'midterm', 'covid', 'covid_political', 'cp_hk', 'facebook_page_reference', 'ukr_rus']",classification,0,C,7
